season_name,player_id,player_name,minutes_played,offensive_goals_added,offensive_goals_added_90,player_age,guaranteed_compensation_1,minutes_played_1,share_team_touches_1,attempted_passes_1,completed_passes_1,total_distance_yds_1,total_vertical_distance_yds_1,xcompleted_passes_1,goals_added_above_avg_Dribbling_1,goals_added_above_avg_Fouling_1,goals_added_above_avg_Interrupting_1,goals_added_above_avg_Passing_1,goals_added_above_avg_Receiving_1,goals_added_above_avg_Shooting_1,guaranteed_compensation_2,minutes_played_2,share_team_touches_2,attempted_passes_2,completed_passes_2,total_distance_yds_2,total_vertical_distance_yds_2,xcompleted_passes_2,goals_added_above_avg_Dribbling_2,goals_added_above_avg_Fouling_2,goals_added_above_avg_Interrupting_2,goals_added_above_avg_Passing_2,goals_added_above_avg_Receiving_2,goals_added_above_avg_Shooting_2,guaranteed_compensation_3,minutes_played_3,share_team_touches_3,attempted_passes_3,completed_passes_3,total_distance_yds_3,total_vertical_distance_yds_3,xcompleted_passes_3,goals_added_above_avg_Dribbling_3,goals_added_above_avg_Fouling_3,goals_added_above_avg_Interrupting_3,goals_added_above_avg_Passing_3,goals_added_above_avg_Receiving_3,goals_added_above_avg_Shooting_3,played_two_years_ago,played_three_years_ago,primary_position_AM,primary_position_CB,primary_position_CM,primary_position_DM,primary_position_FB,primary_position_ST,primary_position_W
2014,2vQ1lKKqrA,Daniel Paladini,233.0,-0.1826,-0.0705321888412017,29.0,91103.2,919.0,0.04982,411.0,300.0,8218.6384,2583.105,303.0389,-0.2496,-0.0309999999999999,-0.0079,-0.0518999999999999,0.0822999999999999,-0.0301999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False
2014,315VDkYQ9x,A.J. DeLaGarza,3065.0,-0.7318,-0.0214884176182708,26.0,142500.0,2625.0,0.07587,1087.0,886.0,24392.0136,10340.9754,889.8931,-0.2504,0.1881037128,-0.465,0.1275,-0.3568,-0.2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False
2014,315VanvM9x,Lovel Palmer,2826.0,0.9433,0.0300414012738853,29.0,71500.0,1488.0,0.0773399999999999,766.0,559.0,17195.455,6047.8472,582.0327,0.1942,-0.1178,-0.0463,0.1488,-0.4669999999999999,-0.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False
2014,315VeP16M9,Stephen McCarthy,96.0,0.0769,0.07209375,25.0,118370.0,1698.0,0.0793894736842105,612.0,510.0,14817.6302,5508.611,510.2342,0.1911999999999999,-0.0007,-0.9373,0.1043999999999999,0.0106,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False
2014,315VebavM9,Jonny Steele,694.0,-0.8972,-0.1163515850144092,27.0,107746.0,3041.0,0.0746314285714285,1168.0,802.0,22493.5378,5118.3082,841.1248,-0.7047,-0.6531,0.3956,0.5025000000000001,-0.9914,-0.3396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True
2014,4JMA806QKg,Obafemi Martins,3167.0,4.4431,0.1262642879696874,29.0,1725000.0,1612.0,0.0596047619047619,549.0,413.0,8787.3941,494.6734,440.2332,0.6524,-0.1017,-0.1119999999999999,-0.076,-0.3947,-0.2153999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False
2014,4JMAaBP6MK,Maxim Tissot,854.0,-0.4945,-0.0521135831381733,21.0,35125.0,345.0,0.05375,136.0,101.0,2792.0781,1212.8659,101.5332,-0.0183,0.0078,-0.1512999999999999,-0.0497,-0.0753,0.0034999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False
2014,4JMAaoZ6MK,Joao Plata,2305.0,0.9964,0.038904989154013,21.0,60000.0,1808.0,0.0418032258064516,592.0,444.0,9619.2372,-116.21439999999996,449.6324,0.0689,-0.1867,-0.086,0.2182,-1.4372,-0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False
2014,4JMAaoa7MK,Héctor Jiménez,1979.0,-0.6939003238199999,-0.0315568616188984,25.0,46500.0,1297.0,0.0432629629629629,562.0,382.0,9833.1808,1196.1589,397.5732,0.0395999999999999,-0.0159,-0.0914,-0.0314,0.0005999999999999,0.0238999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True
2014,4JMAn0k5Kg,Hernán Bernardello,896.0,0.1001,0.0100546875,27.0,250008.0,763.0,0.1090222222222222,487.0,393.0,12418.0522,4545.1746,396.8022,0.08,-0.304,0.1289,0.5532,-0.2248,-0.1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False
