season_name,player_id,player_name,guaranteed_compensation_1,offensive_goals_added_90_proj
2023,eVq3jyYV5W,Justen Glad,735031.0,0.030867182514817522
2023,Oa5wAaRjQ1,Talles Magno,1198000.0,0.030532632962196708
2023,Pk5L1Gk7qO,Carlos Salcedo,2351000.0,0.03022560029366806
2023,KAqBrrVqbg,Darwin Quintero,661250.0,0.029834356798969633
2023,eVq3xeNXQW,João Moutinho,263000.0,0.02976688667114704
2023,wvq9pAjl5W,Ryan Hollingshead,393750.0,0.0296262177278672
2023,9z5ka8adQA,Ryan Gauld,2265000.0,0.029209504202142876
2023,p6qb0L4M0G,Ruben Gabrielsen,950000.0,0.0279069454636737
2023,vzqozAB5ap,Gustavo Bou,2675000.0,0.027774244904529177
2023,9z5k7rej5A,Brandon Vázquez,517500.0,0.026900570391653028
2023,a35rK9XoqL,Jefferson Savarino,2224290.0,0.026746338953308302
2023,315VXyJXQ9,Andrew Gutman,331250.0,0.026526415665879592
2023,N6Mm78LWqE,Rafael Czichos,1336670.0,0.026084126539631373
2023,0Oq6bAPq6D,Douglas Costa,4508330.0,0.026058188442328968
2023,N6MmoXVxqE,Santiago Rodríguez,612500.0,0.025861437230630502
2023,Xj5Y6ldEqb,José Antonio Martínez,723000.0,0.02574006277985376
2023,NWMWXylK5l,Matt Hedges,900000.0,0.02535485772918355
2023,KPqj7daPQ6,DeJuan Jones,370000.0,0.024571365708584203
2023,OlMl9GgN5L,Nathan,691250.0,0.02421487333969234
2023,eVq3YXGMWO,Danny Wilson,354750.0,0.024044857894953947
2023,KXMekOprq6,Sebastián Driussi,2317000.0,0.023770876190491806
2023,gOMnRPxXMw,Michael Barrios,680000.0,0.02228108810165879
2023,XVqKeYOKM0,Kai Wagner,581000.0,0.02181104989792878
2023,zeQZX6OY5K,Diego Palacios,510000.0,0.021745628432998952
2023,2vQ1Nv7LMr,Rándall Leal,965000.0,0.021685662298956396
2023,9vQ22nALQK,Daniel Ríos,251500.0,0.021503048770033027
2023,4JMAam67MK,Taxiarchis Fountas,1646000.0,0.02127585062814627
2023,wvq9gPmNMW,Jack Elliott,793750.0,0.021221263651918204
2023,odMXRLKWqY,Claudio Bravo,323310.0,0.020864391995216156
2023,BLMvzKKjMx,Andrew Brody,215678.0,0.020416040280183748
2023,KPqjoVdYQ6,Romell Quioto,885000.0,0.020249714978110137
2023,aDQ0PnvBQE,Djordje Mihailovic,751875.0,0.01998627849528173
2023,wvq9gNglMW,Thomas Edwards,422481.0,0.01988430763987542
2023,XVqKYWG2M0,Alejandro Pozuelo,4693000.0,0.019625084136797866
2023,gpMOorbDMz,Juan Sánchez,483500.0,0.01908426121271875
2023,2vQ1XX0qrA,Domenico Criscito,1510000.0,0.019029515525086964
2023,aDQ0PwXWQE,Efrain Álvarez,712167.0,0.018212320216149366
2023,NWMWeDYqlz,Nicolás Lodeiro,3256670.0,0.01778443814377223
2023,eVq3apWvMW,Pedro Santos,687500.0,0.017658536151488533
2023,BLMvlgGAqx,Alex De John,85444.0,0.017311145455580476
2023,vzqo7joZqa,Teenage Hadebe,1179180.0,0.01728542345718101
2023,Vj58zZ2Q8n,Michael Bradley,1500000.0,0.017115073509711178
2023,OlMl9jG05L,Cory Burke,450770.0,0.017049412716876045
2023,Oa5wYLD9Q1,Robin Jansson,581250.0,0.017043340447675907
2023,raMyAZR2Md,Cristian Roldan,981542.0,0.01586155342684724
2023,2vQ1LYxbqr,Paul Arriola,1130000.0,0.015346312841464779
2023,e7MzZprjMr,William Agada,246875.0,0.014985030409069131
2023,p6qbeZ1p50,Robin Lod,952496.0,0.014910472247245172
2023,a35rKYrAqL,Aaron Herrera,795220.0,0.014610131332168338
2023,vzqo71rBqa,Auston Trusty,890292.0,0.014363800890135314
2023,4wM4JmKAqj,Santiago Moreno,344576.0,0.014360255490709057
2023,kRQay0LQKZ,Andy Najar,375000.0,0.014036805941465327
2023,xW5pxRGB5g,Thiago Martins,1962000.0,0.013739327003439028
2023,0Oq6wv26Q6,Jonathan Lewis,435000.0,0.013463719911313553
2023,e7Mz913GQr,Aaron Long,1080000.0,0.012948331941392164
2023,0x5gvyXM7O,Jonathan Mensah,1140670.0,0.012776870154555956
2023,OlMleawP5L,Carlos Terán,255440.0,0.012739334944190309
2023,a35rKGpLqL,Dániel Sallói,506667.0,0.012634249248439906
2023,KAqBjYjvqb,Derrick Williams,821458.0,0.012437564502568397
2023,9z5k71be5A,Dave Romney,475000.0,0.012176566109785842
2023,0x5gP3gXq7,Matt Miazga,1464000.0,0.011688884202151478
2023,KXMekg02q6,Xavier Arreaga,700000.0,0.011666629759261611
2023,aDQ0avK3ME,Steve Birnbaum,762500.0,0.011593449692783404
2023,XVqKejm0M0,John Tolkin,105000.0,0.01136450863494549
2023,NPqxmgXkQ9,Daniel Steres,468750.0,0.010985764357495814
2023,eVq3xXL6QW,Brian Rodríguez,1144800.0,0.010714445857182996
2023,jYQJ129ZqG,Boris Sekulic,668900.0,0.009955323133083735
2023,KAqB9DZX5b,Richie Laryea,1276740.0,0.009753486569735919
2023,Xj5Y44KGMb,Adilson Malanda,278083.0,0.00917902017297577
2023,OlMlnxlDqL,Tristan Blackmon,401208.0,0.009144108022173586
2023,9vQ22BR7QK,Jesús Ferreira,1499000.0,0.00906485994970241
2023,XVqKeEmBM0,Facundo Torres,953200.0,0.008939598625616252
2023,KAqBjWZBqb,Jonathan Osorio,1026250.0,0.008840427602469633
2023,KAqB49JMbg,Gareth Bale,2386670.0,0.008766307333496643
2023,jYQJ1PaVqG,Antônio Carlos,925000.0,0.008605729468993873
2023,eVq3zwj5WO,Christian Fuchs,375000.0,0.008065826973626471
2023,gOMnBnmMwN,Johnny Russell,2000000.0,0.008010391130601082
2023,p6qbOD1bQ0,Eddie Segura,224000.0,0.007751464378555015
2023,4wM42Belqj,Marco Delgado,726250.0,0.007209165669904297
2023,9Yqd6yrkMv,Sergio Santos,918500.0,0.007201572127529915
2023,4JMAoL97qK,Julián Carranza,900000.0,0.0071763490396579335
2023,vzqorGW75a,Gastón Brugman,1409000.0,0.00699167820863311
2023,0Oq63JA7Q6,Wyatt Omsberg,157000.0,0.006802288255263586
2023,EGMPZOJVqa,Alan Velasco,1305000.0,0.0066215710072779505
2023,gjMNvrO4MK,Steven Moreira,632708.0,0.006500824409234574
2023,ljqEj8WNQx,Andrew Farrell,443750.0,0.006497901823544023
2023,2lqRknk2Qr,Yeimar Gómez Andrade,719092.0,0.0063854024687528665
2023,9vQ229oLQK,Erik Thommy,1306250.0,0.00600247376217483
2023,Xj5Y8R7AMb,Cristian Arango,683000.0,0.005746459185402028
2023,wvq9p10l5W,Yimmi Chará,1803000.0,0.005737297890827138
2023,jYQJzWGyQG,Miles Robinson,737500.0,0.0055159870014850464
2023,jYQJa7wWqG,Gabriel Pereira,624500.0,0.005378576503976102
2023,zeQZJN9jQK,Lucas Zelarayán,3700000.0,0.004936467272463161
2023,Oa5wYKEXQ1,João Paulo,1283330.0,0.004874395841186005
2023,jYQJa3zDqG,Jhon Durán,167000.0,0.004572699202952829
2023,eVq3jJV65W,Sega Coulibaly,457000.0,0.004232589404534399
2023,jYQJamlEqG,Bongokuhle Hlongwane,580000.0,0.0037801031142083007
2023,KAqBNEpWqb,Leonardo Campana,135680.0,0.0036637527590484744
2023,4wM4JGblqj,Sean Nealis,196875.0,0.00286355519916553
2023,2lqRk3NWQr,Kyle Duncan,293610.0,0.002689300345340215
2023,gOMnlrDeqw,George Campbell,98000.0,0.0020813258163580126
2023,Xj5Y68Olqb,Daniel Gazdag,586250.0,0.0018851741801941355
2023,2lqRk3lnQr,Keaton Parks,500000.0,0.0017685241273685242
2023,odMXRO3xqY,Lalas Abubakar,272125.0,0.0016438642734952057
2023,9YqdoZeR5v,Alistair Johnston,445625.0,0.0012989054963531508
2023,9vQ22jRLQK,Daniel Lovitz,498750.0,0.0012205868113052461
2023,0x5g2xoXM7,Raheem Edwards,307500.0,0.0011210923880415388
2023,ljqE2eaAQx,Guzmán Corujo,633500.0,0.0011145469717566883
2023,BLMv7ZBA5x,Álvaro Barreal,350000.0,0.0010406374633081684
2023,gOMnR0BmMw,Erik Holt,125000.0,0.0008268360381217012
2023,Xj5YLGRGMb,Javain Brown,97481.0,0.0007769623628128483
2023,2lqRpEnMr0,Franco Jara,3227000.0,0.0006411323352263285
2023,aDQ0NjkG5E,Gabriele Corbo,120192.0,0.0004354518605261936
2023,xW5pro36Qg,Sergio Córdova,696000.0,0.0003469603028723126
2023,wvq9eY8YqW,Robert Voloder,427860.0,0.00017985237967864907
2023,raMyAZyBMd,Nicholas DePuy,231000.0,8.354909160506949e-05
2023,raMyyJaAMd,Paul Marie,156375.0,2.6522871922332256e-05
2023,vzqo4GNQap,Graham Zusi,450000.0,-0.00028380727193142753
2023,2lqRRZy2qr,Ilie Sánchez,1150000.0,-0.0003032121424962758
2023,zeQZJaarQK,Erik Godoy,550000.0,-0.0006221591759801616
2023,N6MmebxeME,Rodrigues,608000.0,-0.0007851358191928431
2023,9z5karAKQA,Nick Hagglund,84000.0,-0.0008163551087281753
2023,xW5pxaa95g,Jesús David Murillo,509500.0,-0.0008352032173200019
2023,vzqor9jp5a,Johan Kappelhof,287000.0,-0.0012145296125403004
2023,2lqRR4Rxqr,Lewis Morgan,653125.0,-0.0012401650563621785
2023,315Vz8n59x,Ola Kamara,1520000.0,-0.001276511342724036
2023,KAqBNL8mqb,Nathan Harriel,107500.0,-0.0013325911150605906
2023,2vQ1N6yLMr,Giacomo Vrioni,1747500.0,-0.0014348841238791387
2023,xW5prK4BQg,Ariel Lassiter,230280.0,-0.0015388630573762944
2023,BLMvly1Oqx,Milos Degenek,812000.0,-0.0019680184549512054
2023,2lqRjkEJqr,Logan Ndenbe,396125.0,-0.0021448556964388105
2023,9Yqd6zJLMv,Marcos López,440250.0,-0.002317810838344753
2023,Pk5Lgax7MO,Robbie Robinson,185000.0,-0.0025395163332916307
2023,ljqE83Y5x0,Anton Tinnerholm,800000.0,-0.0025852892200438713
2023,Vj58lyym58,Emerson Rodríguez,350500.0,-0.0027327490268157627
2023,gOMn66nAMw,Alexander Ring,1640000.0,-0.0027693608126150918
2023,e7MzAxyGQr,Henry Kessler,170000.0,-0.0028923339738134105
2023,0x5gLEGRq7,Oskar Aegren,65500.0,-0.0029900666770303758
2023,eV5D0G2Z5K,Alvas Powell,167000.0,-0.003003917573956313
2023,eVq3Z3D5WO,Giorgio Chiellini,1075000.0,-0.003043295529689377
2023,eV5DL18a5K,Jakob Glesnes,739063.0,-0.003120221189404731
2023,0x5g2pW7M7,Shaquell Moore,779400.0,-0.0034299637231380714
2023,wvq9g7AaMW,Tim Parker,1037500.0,-0.0035769288957529614
2023,XVqKeBkKM0,Jacob Shaffelburg,136500.0,-0.0035914604874416924
2023,7vQ73orEQD,DeAndre Yedlin,848750.0,-0.0037709341170971203
2023,NWMWVR6jQl,Brendan Hines-Ike,417917.0,-0.003796825614035153
2023,gpMOzy4nQz,Damion Lowe,268333.0,-0.004416191380201892
2023,Vj58w7RmM8,Alex Roldan,232500.0,-0.0044746409803753245
2023,Vj58WXb2M8,Olivier Mbaizo,367343.0,-0.004784126747122898
2023,OlMlrpyAqL,Lucas Cavallini,1462500.0,-0.004810873595275322
2023,gOMnldW8qw,Ema Twumasi,336900.0,-0.004824717723632252
2023,KAqBjOz4qb,Brad Smith,591250.0,-0.005013593367801375
2023,gpMOa6zrqz,Derrick Etienne,175000.0,-0.00520281557609268
2023,gpMOpB15zy,Fredy Montero,110000.0,-0.005215992663982594
2023,ljqEVeEoQx,Rodrigo Schlegel,200000.0,-0.00534079620816944
2023,7vQ7Bmj8qD,Nicolás Acevedo,254800.0,-0.005394404958263734
2023,KPqjodW4Q6,Dairon Asprilla,352500.0,-0.00593743479405635
2023,kRQabOZYMK,Tyler Blackett,840000.0,-0.006017839565801606
2023,2lqRR8gnqr,Jean Mota,805000.0,-0.006173319313955832
2023,7VqGjZZA5v,Brent Kallman,168000.0,-0.006282758835368633
2023,zeQZJm9jQK,Anton Walkes,353594.0,-0.006458375281161659
2023,KAqBNnYXqb,Malte Amundsen,308700.0,-0.006582485370743881
2023,jYQJal6kqG,Miguel Ángel Navarro,247000.0,-0.006660613317099448
2023,Oa5wVgVYM1,Chris Mueller,612316.0,-0.006949005000507978
2023,KXMeOaaPq6,Emiliano Rigoni,2294150.0,-0.0072347853472591525
2023,4JMAoJgYqK,Cade Cowell,635364.0,-0.007461606464717826
2023,BLMv7L435x,Andrés Reyes,469375.0,-0.007606177393734463
2023,gpMOa9aRqz,Ashley Fletcher,1569750.0,-0.008248766785794335
2023,KAqBgZVQbg,Mauricio Pereyra,1348000.0,-0.008450176036756574
2023,p6qbOkywQ0,Pablo Ruiz,523500.0,-0.008653502856742629
2023,0x5gZDPM7O,Kei Kamara,94000.0,-0.008903326509030649
2023,0x5gLLjRq7,Julian Araujo,678750.0,-0.008958364868918486
2023,N6MmeKWLME,Brooks Lennon,500000.0,-0.008973233440844403
2023,Vj58YwDDq8,Justin Meram,468750.0,-0.009098498827300548
2023,0Oq63P32Q6,Nkosi Burgess,197950.0,-0.009257851057989066
2023,eVq3xXDDQW,Cristian Cásseres Jr,274000.0,-0.009380411788947596
2023,0x5gXlrq7O,Roger Espinoza,300000.0,-0.009566937512391075
2023,aDQ0l8j3QE,Vuk Latinovich,85444.0,-0.009597338847679828
2023,KPqjnyNq6v,Damir Kreilach,1762570.0,-0.009821739013046192
2023,7vQ7BmAzqD,Hassani Dotson,457500.0,-0.010369904154439037
2023,KAqB9mYm5b,Karol Swiderski,2258000.0,-0.010390812884281552
2023,7vQ7rvNDqD,Cristian Dájome,815625.0,-0.010391772305149857
2023,odMXR02JqY,D.J. Taylor,85444.0,-0.010482316528092119
2023,kRQayrjQKZ,Nicolas Isimat-Mirin,1028120.0,-0.010499794016072662
2023,gOMnlWY8qw,Jaziel Orozco,65500.0,-0.010526516302072218
2023,NPqxmbKZQ9,Franco Fragapane,257496.0,-0.010572642835861023
2023,BLMv7E4X5x,Lucas Esteves,426092.0,-0.010690477568438236
2023,EGMPxA0MaY,Alexandre Pato,400000.0,-0.010801043849124186
2023,p6qbokmpQ0,Jairo Quinteros,85000.0,-0.010831148439943192
2023,eVq3jBAv5W,Jeremy Ebobisse,766617.0,-0.010921142558258028
2023,KPqjKWwPQ6,Brian Gutierrez,105900.0,-0.01145137650694216
2023,0Oq6ENn256,Danny Musovski,93988.0,-0.011474597292338226
2023,eV5DzmNmQK,Kipp Keller,96500.0,-0.011591333942907848
2023,9YqdkXVO5v,Cristian Tello,1725070.0,-0.01172016793916922
2023,Pk5L6k6PQO,Kwadwo Opoku,133095.0,-0.01191944099564626
2023,0x5g2lywM7,Jake Nerwinski,280000.0,-0.011954943508978282
2023,jYQJ1w0GqG,Stuart Findlay,450000.0,-0.01230755504643274
2023,NPqxm7JXQ9,Ben Sweat,200000.0,-0.01236750924768859
2023,odMX7aKWQY,Marinos Tzionis,612500.0,-0.012409908515991679
2023,2lqRRJ2Lqr,Raúl Ruidíaz,3201120.0,-0.012588181185384864
2023,xW5prl1KQg,Dominique Badji,555000.0,-0.012665780105240172
2023,aDQ0LoylQE,Griffin Dorsey,144000.0,-0.012913302193761739
2023,zeQZ7D3xMK,Patryk Klimala,1135000.0,-0.01309029849522651
2023,jYQJaaBdqG,Jack McGlynn,91400.0,-0.013393184493674696
2023,raMy4eBQd2,Dom Dwyer,84000.0,-0.013394338084369063
2023,Xj5Y9zw05b,Dylan Nealis,200000.0,-0.013433954193512666
2023,Xj5Y87GAMb,Yordy Reyna,797500.0,-0.013508190407450285
2023,eVq3jWWD5W,Kamil Jozwiak,1017000.0,-0.01395660698372527
2023,p6qbrkpq0G,Harrison Afful,332500.0,-0.013980168265963322
2023,Xj5Y6bvaqb,Rayan Raveloson,855025.0,-0.014026844096168983
2023,OlMlezzg5L,Lukas MacNaughton,86100.0,-0.01410084190566185
2023,0x5gNXPM7O,Martín Cáceres,294400.0,-0.014203263506042157
2023,KXMeke41q6,Robert Taylor,278900.0,-0.014208313108726814
2023,gOMnRxreMw,Andre Shinyashiki,150000.0,-0.014271458552184133
2023,xW5pbAlQg1,Maxime Chanot,700000.0,-0.014342861575059757
2023,wvq9p9y15W,Alan Benítez,437250.0,-0.014446568887309183
2023,Pk5Le0VDqO,Ryan Raposo,114000.0,-0.014581043122459308
2023,0x5g2XBjM7,Jaylin Lindsey,235625.0,-0.014746256996196049
2023,vzqo7XWpqa,Jackson Ragen,65500.0,-0.01482691096072428
2023,gpMOa627qz,Tony Alfaro,89513.0,-0.014845114522411702
2023,vzqo7EpLqa,Anthony Markanich,65500.0,-0.014896252035358416
2023,9vQ2d3X75K,Kellyn Acosta,1215000.0,-0.015022815868774382
2023,EGMPZ0m3qa,Juan Mosquera,178167.0,-0.015085958354042993
2023,raMyZA6R5d,Ravel Morrison,917844.0,-0.015277566087179792
2023,KXMe8zRPQ6,Sami Guediri,84000.0,-0.015355389572833153
2023,raMye0jJMd,Matai Akinmboni,75000.0,-0.015586721308882091
2023,raMyAGEBMd,Fafa Picault,600000.0,-0.01567064690998062
2023,e7Mz9PWjQr,Keegan Rosenberry,400000.0,-0.01573405900156362
2023,KXMe8EJ6Q6,Pedro Vite,609997.0,-0.015746124376544376
2023,XVqKYGbWM0,Bobby Wood,1018160.0,-0.015749097386941843
2023,315VXDObQ9,Christian Makoun,200000.0,-0.015830594613396465
2023,eV5DLNDm5K,Brenner,2218600.0,-0.01591284825037339
2023,raMyA6KRMd,Jon Gallagher,155000.0,-0.01622290066518673
2023,wvq9wYNMWn,Victor Wanyama,3091670.0,-0.016222912505848647
2023,2lqRkZXDQr,Cristian Espinoza,1265000.0,-0.01629936109644864
2023,N6MmeGvRME,Edison Flores,1733000.0,-0.01630236973933804
2023,EGMPy6A5aY,Chris Mavinga,1037500.0,-0.016346779624262484
2023,KAqB9EbX5b,Alan Steven Franco,538300.0,-0.016527582722003442
2023,N6MmKdJPqE,Jack Maher,164000.0,-0.016666442763948745
2023,jYQJBvJGQG,Jonathan Bell,84000.0,-0.01676332297504276
2023,kRQaoj6O5K,Dylan Borrero,613962.0,-0.01686755951511773
2023,7VqGjPKj5v,Jhohan Romaña,440000.0,-0.01710196270269379
2023,Pk5LgPOmMO,Ethan Bartlow,91500.0,-0.017195972500060167
2023,2lqRkPknQr,Tommy Thompson,280000.0,-0.017235027128474818
2023,zeQZzPgQKw,Danny Hoesen,716667.0,-0.01725129485337232
2023,KXMe8gzPQ6,Luquinhas,1173120.0,-0.01741936445454916
2023,9vQ22pVaQK,Matt Polster,353437.0,-0.017559858552948497
2023,raMyArxkMd,Zeca,259015.0,-0.01759942791286916
2023,7VqG0oaYQv,Abdoulaye Cissoko,66724.0,-0.01767697659390361
2023,eV5DLY8A5K,Mason Toye,558000.0,-0.017773373143482343
2023,e7MzXrOqr0,Víctor Vázquez,440000.0,-0.01779919586885016
2023,2vQ1N1r4Mr,Gregore,801000.0,-0.01784787200550085
2023,7VqG376xqv,Thorleifur Úlfarsson,77699.0,-0.017871745890460294
2023,7vQ7rmxEqD,Jamiro Monteiro,1293500.0,-0.017906994617014036
2023,eV5DLWdm5K,Ronald Hernández,300000.0,-0.01809828598563299
2023,2vQ1LYY0qr,Emmanuel Boateng,225000.0,-0.0181123606655156
2023,gOMnR6e6Mw,Nick Lima,350000.0,-0.018131848672310442
2023,a35ryZ7bML,Tanner Beason,200000.0,-0.018315913727923707
2023,aDQ0Pv1WQE,Carlos Ferreira,1970200.0,-0.01832526270021559
2023,4JMAaoa7MK,Héctor Jiménez,200000.0,-0.018328508133624202
2023,wvq9gNOBMW,Jairo Torres,1219330.0,-0.01834725240299346
2023,EGMPlpRxMa,Gyasi Zardes,1550000.0,-0.01849131350008964
2023,KPqjKWmyQ6,James Igbekeme,408281.0,-0.018496736575961348
2023,aDQ0aNE3ME,Michael Boxall,655307.0,-0.018505794443779307
2023,raMyeneJMd,Ryan Sailor,65500.0,-0.018508741164981773
2023,9Yqdoey95v,Jan Sobociński,351250.0,-0.01856387290524899
2023,9Yqd6zwjMv,Santiago Sosa,643100.0,-0.018574769535299258
2023,KAqB92k75b,Franco Escobar,550008.0,-0.01875305254963322
2023,7VqGoadqvW,Marcelo Silva,646667.0,-0.018798303544007067
2023,7vQ73NxYQD,Kelyn Rowe,275000.0,-0.018874414275131243
2023,N6MmeX2wME,Nacho Gil,100000.0,-0.018914874414332795
2023,KPqjKLjnQ6,Cameron Harper,276250.0,-0.018990401301088564
2023,OlMleyrD5L,Matías Pellegrini,970833.0,-0.01903230612495807
2023,a35rKZZwqL,Marvin Loría,164375.0,-0.019107686412216975
2023,Xj5YLGKxMb,Christopher McVey,224292.0,-0.01912817154372446
2023,7vQ73wYGQD,Héber,914000.0,-0.019132562594756368
2023,gpMOel1Rqz,Justin Rasmussen,65500.0,-0.019160818363519676
2023,eVq3jx6G5W,Adrián Cubas,900000.0,-0.019449178340946248
2023,vzqodD8ZQa,Arquimides Ordonez,69037.0,-0.019629951061216126
2023,vzqo7onNqa,Zachary Brault-Guillard,319375.0,-0.01991381988313408
2023,OlMle3AD5L,Thomas Williams,73254.0,-0.019919758169211217
2023,0x5g2EKLM7,Indiana Vassilev,134000.0,-0.019936748893470597
2023,e7Mz9DgGQr,Jack Price,725000.0,-0.020003400400795526
2023,ljqE2ekNQx,Zan Kolmanic,300000.0,-0.02011403082443606
2023,4wM4a9Gl5j,Adalberto Carrasquilla,469132.0,-0.02047559229920241
2023,NWMWrgeQlz,Larrys Mabiala,460000.0,-0.02055386106896582
2023,eV5Dk92mMK,Kendall Burks,84000.0,-0.02056707444419692
2023,0Oq6wyrPQ6,Kortne Ford,151667.0,-0.020806524527355423
2023,odMX7XZoQY,Zac McGraw,84000.0,-0.020912156996875222
2023,odMX8xmrMY,Sebastien Ibeagha,252125.0,-0.021009892580518066
2023,Oa5wXw8q14,Geoff Cameron,469000.0,-0.021107828064916345
2023,aDQ00OGQEv,Jozy Altidore,4264960.0,-0.021274230907778916
2023,ljqE2PwVQx,Memo Rodríguez,310935.0,-0.021341967289579458
2023,Oa5wVLWAM1,Adam Lundkvist,372500.0,-0.021465393106814598
2023,vzqo7j3Jqa,Niko Hansen,219400.0,-0.021549077944587613
2023,p6qboeJDQ0,Damian Rivera,84000.0,-0.02187967001068321
2023,Pk5LegYPqO,Ercan Kara,1860000.0,-0.02192488547244112
2023,kRQa207YMK,Paxton Pomykal,700000.0,-0.021926194759729633
2023,BLMv1GlQxe,Albert Rusnák,1871670.0,-0.021996350563244647
2023,EGMPnReVqa,Anderson Julio,820000.0,-0.022042495562198273
2023,7vQ7rVvGqD,Kevin O'Toole,65500.0,-0.022051703020712618
2023,9vQ2dZe15K,Jalil Anibaba,150000.0,-0.02205398801367712
2023,eVq3a8XyMW,Ismael Tajouri-Shradi,647860.0,-0.022277415725067536
2023,xW5pyrwKqg,Obinna Nwobodo,1028100.0,-0.022291199669814396
2023,gOMn6NBlMw,Yaw Yeboah,663750.0,-0.022318817344402397
2023,vzqo7mXJqa,Iván Angulo,380660.0,-0.022340841309339995
2023,aDQ0PGdGQE,Handwalla Bwana,140000.0,-0.022356412945292038
2023,0x5gPvZRq7,Eriq Zavaleta,84000.0,-0.022647928622703317
2023,ljqEjLaEQx,Diego Fagundez,450000.0,-0.022674921780561713
2023,ljqEjV8oQx,Nathan Byrne,607833.0,-0.02274361990540018
2023,gOMnR96lMw,Alex Muyl,331562.0,-0.022763751124727966
2023,OlMl9gDP5L,Kim Moon-Hwan,179000.0,-0.022852168865892572
2023,N6MmWAYwqE,Noel Buck,65500.0,-0.022995895410571898
2023,jYQJzo8ZQG,Cristián Gutiérrez,267500.0,-0.02307225257860109
2023,jYQJad7DqG,Siad Haji,129000.0,-0.023085443268854887
2023,2lqRkWjJQr,Ruan,360000.0,-0.023240227252491363
2023,BLMv7DLA5x,Darren Yapi,76333.0,-0.023251934894517646
2023,315VkJ1Yq9,Ian Murphy,67750.0,-0.02326538061103297
2023,Oa5wAK9WQ1,Tyler Wolff,114500.0,-0.023474988245097098
2023,Xj5Y6AlAqb,Orrin McKinze Gaines II,86750.0,-0.023475256887216717
2023,raMy4ylQd2,Omar González,450000.0,-0.02349190934744054
2023,Oa5wdYB9q1,Elias Manoel,374800.0,-0.023541132114384546
2023,4JMAolz1qK,Daniel Pereira Gil,102258.0,-0.023570450640174535
2023,KPqj7jY4Q6,Mark-Anthony Kaye,700000.0,-0.023577360378142665
2023,zeQZJX1KQK,Zarek Valentin,290000.0,-0.023629623470830877
2023,2vQ14E1Kqr,Ranko Veselinovic,490500.0,-0.023924782963746477
